ID,fmc,lai,landcover,n,soil,443,490,560,665,705,740,783,842,865,945,1375,1610,2190
4835,63.07692308,0.5,grass,2,2_newsoil.txt,0.040055,0.051843,0.090036,0.086593,0.13569,0.20331,0.225,0.24207,0.24928,0.26718,0.25003,0.29676,0.21721
4836,63.07692308,0.5,grass,2,2_newsoil.txt,0.038698,0.04979,0.086177,0.084275,0.13136,0.20203,0.225,0.24207,0.24928,0.26718,0.25003,0.29676,0.21721
4837,63.07692308,0.5,grass,2,2_newsoil.txt,0.037798,0.048325,0.083053,0.082622,0.12775,0.20077,0.225,0.24207,0.24928,0.26718,0.25003,0.29676,0.21721
4838,63.07692308,0.5,grass,2,2_newsoil.txt,0.037187,0.047255,0.08048,0.081415,0.12471,0.19957,0.225,0.24207,0.24928,0.26718,0.25003,0.29676,0.21721
4839,63.07692308,0.5,grass,2,2_newsoil.txt,0.036767,0.046457,0.07833,0.080519,0.1221,0.19844,0.225,0.24207,0.24928,0.26718,0.25003,0.29676,0.21721
4840,51.25,0.5,grass,2,2_newsoil.txt,0.04555,0.059204,0.10071,0.094892,0.14684,0.20409,0.22284,0.23996,0.24722,0.26517,0.24802,0.29368,0.21305
4841,51.25,0.5,grass,2,2_newsoil.txt,0.042121,0.05472,0.094498,0.089843,0.14038,0.20277,0.22284,0.23996,0.24722,0.26517,0.24802,0.29368,0.21305
4842,51.25,0.5,grass,2,2_newsoil.txt,0.040024,0.051774,0.089712,0.086518,0.13519,0.2015,0.22284,0.23996,0.24722,0.26517,0.24802,0.29368,0.21305
4843,51.25,0.5,grass,2,2_newsoil.txt,0.038677,0.04974,0.085917,0.084222,0.13095,0.20026,0.22284,0.23996,0.24722,0.26517,0.24802,0.29368,0.21305
4844,51.25,0.5,grass,2,2_newsoil.txt,0.037784,0.048289,0.08284,0.082584,0.1274,0.19905,0.22284,0.23996,0.24722,0.26517,0.24802,0.29368,0.21305
4845,51.25,0.5,grass,2,2_newsoil.txt,0.037178,0.047227,0.080303,0.081387,0.12441,0.20046,0.22284,0.23996,0.24722,0.26517,0.24802,0.29368,0.21305
4846,51.25,0.5,grass,2,2_newsoil.txt,0.03676,0.046436,0.078181,0.080498,0.12184,0.19677,0.22284,0.23996,0.24722,0.26517,0.24802,0.29368,0.21305
4847,225,1.7,grass,2,2_newsoil.txt,0.055761,0.075035,0.14739,0.095687,0.19357,0.33672,0.3694,0.38395,0.39021,0.40522,0.34766,0.27471,0.25002
4848,225,1.7,grass,2,2_newsoil.txt,0.046898,0.063144,0.12857,0.082867,0.17344,0.33049,0.3694,0.38395,0.39021,0.40522,0.34766,0.27471,0.25002
4849,225,1.7,grass,2,2_newsoil.txt,0.041561,0.055509,0.11476,0.074627,0.15816,0.3246,0.3694,0.38395,0.39021,0.40522,0.34766,0.27471,0.25002
4850,225,1.7,grass,2,2_newsoil.txt,0.038165,0.050317,0.10419,0.069023,0.14613,0.31901,0.3694,0.38395,0.39021,0.40522,0.34766,0.27471,0.25002
4851,225,1.7,grass,2,2_newsoil.txt,0.035926,0.046647,0.095846,0.065064,0.13639,0.31369,0.3694,0.38395,0.39021,0.40522,0.34766,0.27471,0.25002
4852,225,1.7,grass,2,2_newsoil.txt,0.034413,0.043981,0.089098,0.062192,0.12836,0.30863,0.3694,0.38395,0.39021,0.40522,0.34766,0.27471,0.25002
4853,225,1.7,grass,2,2_newsoil.txt,0.033373,0.042004,0.083543,0.060068,0.12161,0.30381,0.3694,0.38395,0.39021,0.40522,0.34766,0.27471,0.25002
4854,128.5714286,1.1,grass,2,2_newsoil.txt,0.051319,0.068204,0.12711,0.095327,0.17334,0.27331,0.29823,0.31433,0.32122,0.33801,0.30169,0.33122,0.23212
4855,128.5714286,1.1,grass,2,2_newsoil.txt,0.044734,0.059442,0.11391,0.085718,0.15938,0.26975,0.29823,0.31433,0.32122,0.33801,0.30169,0.33122,0.23212
4856,128.5714286,1.1,grass,2,2_newsoil.txt,0.040749,0.053773,0.10403,0.079494,0.14854,0.26634,0.29823,0.31433,0.32122,0.33801,0.30169,0.33122,0.23212
4857,128.5714286,1.1,grass,2,2_newsoil.txt,0.038206,0.049898,0.09637,0.07524,0.13987,0.26308,0.29823,0.31433,0.32122,0.33801,0.30169,0.33122,0.23212
4858,128.5714286,1.1,grass,2,2_newsoil.txt,0.036527,0.047151,0.090261,0.072225,0.13277,0.25995,0.29823,0.31433,0.32122,0.33801,0.30169,0.33122,0.23212
4859,128.5714286,1.1,grass,2,2_newsoil.txt,0.035391,0.045152,0.085287,0.070035,0.12685,0.25693,0.29823,0.31433,0.32122,0.33801,0.30169,0.33122,0.23212
4860,128.5714286,1.1,grass,2,2_newsoil.txt,0.034609,0.043666,0.08117,0.068411,0.12185,0.25404,0.29823,0.31433,0.32122,0.33801,0.30169,0.33122,0.23212
4861,90,1.1,grass,2,2_newsoil.txt,0.051156,0.067896,0.12596,0.094999,0.17169,0.26833,0.29247,0.30875,0.31579,0.33275,0.29719,0.32658,0.22173
4862,90,1.1,grass,2,2_newsoil.txt,0.044638,0.059247,0.11306,0.085512,0.1581,0.26496,0.29247,0.30875,0.31579,0.33275,0.29719,0.32658,0.22173
4863,90,1.1,grass,2,2_newsoil.txt,0.040689,0.053641,0.10338,0.079356,0.14752,0.26173,0.29247,0.30875,0.31579,0.33275,0.29719,0.32658,0.22173
4864,90,1.1,grass,2,2_newsoil.txt,0.038167,0.049805,0.095858,0.075143,0.13904,0.25863,0.29247,0.30875,0.31579,0.33275,0.29719,0.32658,0.22173
4865,90,1.1,grass,2,2_newsoil.txt,0.036501,0.047084,0.089848,0.072156,0.13208,0.25567,0.29247,0.30875,0.31579,0.33275,0.29719,0.32658,0.22173
4866,90,1.1,grass,2,2_newsoil.txt,0.035373,0.045101,0.084947,0.069983,0.12627,0.25278,0.29247,0.30875,0.31579,0.33275,0.29719,0.32658,0.22173
4867,90,1.1,grass,2,2_newsoil.txt,0.034597,0.043628,0.080886,0.068373,0.12135,0.25001,0.29247,0.30875,0.31579,0.33275,0.29719,0.32658,0.22173
4868,69.23076923,0.5,grass,2,2_newsoil.txt,0.045635,0.059361,0.10125,0.095064,0.14761,0.20601,0.225,0.24207,0.24928,0.26717,0.24915,0.29563,0.21608
4869,69.23076923,0.5,grass,2,2_newsoil.txt,0.042171,0.054822,0.094911,0.089954,0.14099,0.20464,0.225,0.24207,0.24928,0.26717,0.24915,0.29563,0.21608
4870,69.23076923,0.5,grass,2,2_newsoil.txt,0.040055,0.051843,0.090036,0.086593,0.13569,0.20331,0.225,0.24207,0.24928,0.26717,0.24915,0.29563,0.21608
4871,69.23076923,0.5,grass,2,2_newsoil.txt,0.038698,0.04979,0.086177,0.084275,0.13136,0.20203,0.225,0.24207,0.24928,0.26717,0.24915,0.29563,0.21608
4872,69.23076923,0.5,grass,2,2_newsoil.txt,0.037798,0.048325,0.083053,0.082622,0.12775,0.20077,0.225,0.24207,0.24928,0.26717,0.24915,0.29563,0.21608
4873,69.23076923,0.5,grass,2,2_newsoil.txt,0.037187,0.047255,0.08048,0.081415,0.12471,0.19957,0.225,0.24207,0.24928,0.26717,0.24915,0.29563,0.21608
4874,69.23076923,0.5,grass,2,2_newsoil.txt,0.036767,0.046457,0.07833,0.080519,0.1221,0.19844,0.225,0.24207,0.24928,0.26717,0.24915,0.29563,0.21608
4875,56.25,0.5,grass,2,2_newsoil.txt,0.04555,0.059204,0.10071,0.094892,0.14684,0.20409,0.22284,0.23996,0.24722,0.26516,0.24734,0.29262,0.21206
4876,56.25,0.5,grass,2,2_newsoil.txt,0.042121,0.05472,0.094498,0.089843,0.14038,0.20277,0.22284,0.23996,0.24722,0.26516,0.24734,0.29262,0.21206
4877,56.25,0.5,grass,2,2_newsoil.txt,0.040024,0.051774,0.089712,0.086518,0.13519,0.2015,0.22284,0.23996,0.24722,0.26516,0.24734,0.29262,0.21206
4878,56.25,0.5,grass,2,2_newsoil.txt,0.038677,0.04974,0.085917,0.084222,0.13095,0.20026,0.22284,0.23996,0.24722,0.26516,0.24734,0.29262,0.21206
4879,56.25,0.5,grass,2,2_newsoil.txt,0.037784,0.048289,0.08284,0.082584,0.1274,0.19905,0.22284,0.23996,0.24722,0.26516,0.24734,0.29262,0.21206
4880,56.25,0.5,grass,2,2_newsoil.txt,0.037178,0.047227,0.080303,0.081387,0.12441,0.20046,0.22284,0.23996,0.24722,0.26516,0.24734,0.29262,0.21206
4881,56.25,0.5,grass,2,2_newsoil.txt,0.03676,0.046436,0.078181,0.080498,0.12184,0.19677,0.22284,0.23996,0.24722,0.26516,0.24734,0.29262,0.21206
4882,245,1.7,grass,2,2_newsoil.txt,0.055761,0.075035,0.14739,0.095687,0.19357,0.33672,0.3694,0.38395,0.39021,0.4052,0.34413,0.36166,0.24521
4883,245,1.7,grass,2,2_newsoil.txt,0.046898,0.063144,0.12857,0.082867,0.17344,0.33049,0.3694,0.38395,0.39021,0.4052,0.34413,0.36166,0.24521
4884,245,1.7,grass,2,2_newsoil.txt,0.041561,0.055509,0.11476,0.074627,0.15816,0.3246,0.3694,0.38395,0.39021,0.4052,0.34413,0.36166,0.24521
4885,245,1.7,grass,2,2_newsoil.txt,0.038165,0.050317,0.10419,0.069023,0.14613,0.31901,0.3694,0.38395,0.39021,0.4052,0.34413,0.36166,0.24521
4886,245,1.7,grass,2,2_newsoil.txt,0.035926,0.046647,0.095846,0.065064,0.13639,0.31369,0.3694,0.38395,0.39021,0.4052,0.34413,0.36166,0.24521
4887,245,1.7,grass,2,2_newsoil.txt,0.034413,0.043981,0.089098,0.062192,0.12836,0.30863,0.3694,0.38395,0.39021,0.4052,0.34413,0.36166,0.24521
4888,245,1.7,grass,2,2_newsoil.txt,0.033373,0.042004,0.083543,0.060068,0.12161,0.30381,0.3694,0.38395,0.39021,0.4052,0.34413,0.36166,0.24521
4889,140,1.1,grass,2,2_newsoil.txt,0.051319,0.068204,0.12711,0.095327,0.17334,0.27331,0.29823,0.31433,0.32122,0.338,0.29956,0.33116,0.22927
4890,140,1.1,grass,2,2_newsoil.txt,0.044734,0.059442,0.11391,0.085718,0.15938,0.26975,0.29823,0.31433,0.32122,0.338,0.29956,0.33116,0.22927
4891,140,1.1,grass,2,2_newsoil.txt,0.040749,0.053773,0.10403,0.079494,0.14854,0.26634,0.29823,0.31433,0.32122,0.338,0.29956,0.33116,0.22927
4892,140,1.1,grass,2,2_newsoil.txt,0.038206,0.049898,0.09637,0.07524,0.13987,0.26308,0.29823,0.31433,0.32122,0.338,0.29956,0.33116,0.22927
4893,140,1.1,grass,2,2_newsoil.txt,0.036527,0.047151,0.090261,0.072225,0.13277,0.25995,0.29823,0.31433,0.32122,0.338,0.29956,0.33116,0.22927
4894,140,1.1,grass,2,2_newsoil.txt,0.035391,0.045152,0.085287,0.070035,0.12685,0.25693,0.29823,0.31433,0.32122,0.338,0.29956,0.33116,0.22927
4895,140,1.1,grass,2,2_newsoil.txt,0.034609,0.043666,0.08117,0.068411,0.12185,0.25404,0.29823,0.31433,0.32122,0.338,0.29956,0.33116,0.22927
4896,98,1.1,grass,2,2_newsoil.txt,0.051156,0.067896,0.12596,0.094999,0.17169,0.26833,0.29247,0.30875,0.31579,0.33273,0.29517,0.32407,0.21933
4897,98,1.1,grass,2,2_newsoil.txt,0.044638,0.059247,0.11306,0.085512,0.1581,0.26496,0.29247,0.30875,0.31579,0.33273,0.29517,0.32407,0.21933
4898,98,1.1,grass,2,2_newsoil.txt,0.040689,0.053641,0.10338,0.079356,0.14752,0.26173,0.29247,0.30875,0.31579,0.33273,0.29517,0.32407,0.21933
4899,98,1.1,grass,2,2_newsoil.txt,0.038167,0.049805,0.095858,0.075143,0.13904,0.25863,0.29247,0.30875,0.31579,0.33273,0.29517,0.32407,0.21933
4900,98,1.1,grass,2,2_newsoil.txt,0.036501,0.047084,0.089848,0.072156,0.13208,0.25567,0.29247,0.30875,0.31579,0.33273,0.29517,0.32407,0.21933
4901,98,1.1,grass,2,2_newsoil.txt,0.035373,0.045101,0.084947,0.069983,0.12627,0.25278,0.29247,0.30875,0.31579,0.33273,0.29517,0.32407,0.21933
4902,98,1.1,grass,2,2_newsoil.txt,0.034597,0.043628,0.080886,0.068373,0.12135,0.25001,0.29247,0.30875,0.31579,0.33273,0.29517,0.32407,0.21933
4903,61.25,0.5,grass,2,2_newsoil.txt,0.04555,0.059204,0.10071,0.094892,0.14684,0.20409,0.22284,0.23996,0.24722,0.26516,0.24644,0.29158,0.2111
4904,61.25,0.5,grass,2,2_newsoil.txt,0.042121,0.05472,0.094498,0.089843,0.14038,0.20277,0.22284,0.23996,0.24722,0.26516,0.24644,0.29158,0.2111
4905,61.25,0.5,grass,2,2_newsoil.txt,0.040024,0.051774,0.089712,0.086518,0.13519,0.2015,0.22284,0.23996,0.24722,0.26516,0.24644,0.29158,0.2111
4906,61.25,0.5,grass,2,2_newsoil.txt,0.038677,0.04974,0.085917,0.084222,0.13095,0.20026,0.22284,0.23996,0.24722,0.26516,0.24644,0.29158,0.2111
4907,61.25,0.5,grass,2,2_newsoil.txt,0.037784,0.048289,0.08284,0.082584,0.1274,0.19905,0.22284,0.23996,0.24722,0.26516,0.24644,0.29158,0.2111
4908,61.25,0.5,grass,2,2_newsoil.txt,0.037178,0.047227,0.080303,0.081387,0.12441,0.20046,0.22284,0.23996,0.24722,0.26516,0.24644,0.29158,0.2111
4909,61.25,0.5,grass,2,2_newsoil.txt,0.03676,0.046436,0.078181,0.080498,0.12184,0.19677,0.22284,0.23996,0.24722,0.26516,0.24644,0.29158,0.2111
4910,265,1.7,grass,2,2_newsoil.txt,0.055761,0.075035,0.14739,0.095687,0.19357,0.33672,0.3694,0.38395,0.39021,0.40518,0.34067,0.35607,0.24065
4911,265,1.7,grass,2,2_newsoil.txt,0.046898,0.063144,0.12857,0.082867,0.17344,0.33049,0.3694,0.38395,0.39021,0.40518,0.34067,0.35607,0.24065
4912,265,1.7,grass,2,2_newsoil.txt,0.041561,0.055509,0.11476,0.074627,0.15816,0.3246,0.3694,0.38395,0.39021,0.40518,0.34067,0.35607,0.24065
4913,265,1.7,grass,2,2_newsoil.txt,0.038165,0.050317,0.10419,0.069023,0.14613,0.31901,0.3694,0.38395,0.39021,0.40518,0.34067,0.35607,0.24065
4914,265,1.7,grass,2,2_newsoil.txt,0.035926,0.046647,0.095846,0.065064,0.13639,0.31369,0.3694,0.38395,0.39021,0.40518,0.34067,0.35607,0.24065
4915,265,1.7,grass,2,2_newsoil.txt,0.034413,0.043981,0.089098,0.062192,0.12836,0.30863,0.3694,0.38395,0.39021,0.40518,0.34067,0.35607,0.24065
4916,265,1.7,grass,2,2_newsoil.txt,0.033373,0.042004,0.083543,0.060068,0.12161,0.30381,0.3694,0.38395,0.39021,0.40518,0.34067,0.35607,0.24065
4917,151.4285714,1.1,grass,2,2_newsoil.txt,0.051319,0.068204,0.12711,0.095327,0.17334,0.27331,0.29823,0.31433,0.32122,0.33799,0.29747,0.3286,0.22654
4918,151.4285714,1.1,grass,2,2_newsoil.txt,0.044734,0.059442,0.11391,0.085718,0.15938,0.26975,0.29823,0.31433,0.32122,0.33799,0.29747,0.3286,0.22654
4919,151.4285714,1.1,grass,2,2_newsoil.txt,0.040749,0.053773,0.10403,0.079494,0.14854,0.26634,0.29823,0.31433,0.32122,0.33799,0.29747,0.3286,0.22654
4920,151.4285714,1.1,grass,2,2_newsoil.txt,0.038206,0.049898,0.09637,0.07524,0.13987,0.26308,0.29823,0.31433,0.32122,0.33799,0.29747,0.3286,0.22654
4921,151.4285714,1.1,grass,2,2_newsoil.txt,0.036527,0.047151,0.090261,0.072225,0.13277,0.25995,0.29823,0.31433,0.32122,0.33799,0.29747,0.3286,0.22654
4922,151.4285714,1.1,grass,2,2_newsoil.txt,0.035391,0.045152,0.085287,0.070035,0.12685,0.25693,0.29823,0.31433,0.32122,0.33799,0.29747,0.3286,0.22654
4923,151.4285714,1.1,grass,2,2_newsoil.txt,0.034609,0.043666,0.08117,0.068411,0.12185,0.25404,0.29823,0.31433,0.32122,0.33799,0.29747,0.3286,0.22654
4924,106,1.1,grass,2,2_newsoil.txt,0.051156,0.067896,0.12596,0.094999,0.17169,0.26833,0.29247,0.30875,0.31579,0.33272,0.29319,0.32162,0.21702
4925,106,1.1,grass,2,2_newsoil.txt,0.044638,0.059247,0.11306,0.085512,0.1581,0.26496,0.29247,0.30875,0.31579,0.33272,0.29319,0.32162,0.21702
4926,106,1.1,grass,2,2_newsoil.txt,0.040689,0.053641,0.10338,0.079356,0.14752,0.26173,0.29247,0.30875,0.31579,0.33272,0.29319,0.32162,0.21702
4927,106,1.1,grass,2,2_newsoil.txt,0.038167,0.049805,0.095858,0.075143,0.13904,0.25863,0.29247,0.30875,0.31579,0.33272,0.29319,0.32162,0.21702
4928,106,1.1,grass,2,2_newsoil.txt,0.036501,0.047084,0.089848,0.072156,0.13208,0.25567,0.29247,0.30875,0.31579,0.33272,0.29319,0.32162,0.21702
4929,106,1.1,grass,2,2_newsoil.txt,0.035373,0.045101,0.084947,0.069983,0.12627,0.25278,0.29247,0.30875,0.31579,0.33272,0.29319,0.32162,0.21702
4930,106,1.1,grass,2,2_newsoil.txt,0.034597,0.043628,0.080886,0.068373,0.12135,0.25001,0.29247,0.30875,0.31579,0.33272,0.29319,0.32162,0.21702
4931,66.25,0.5,grass,2,2_newsoil.txt,0.04555,0.059204,0.10071,0.094892,0.14684,0.20409,0.22284,0.23996,0.24722,0.26515,0.24569,0.29056,0.21018
4932,66.25,0.5,grass,2,2_newsoil.txt,0.042121,0.05472,0.094498,0.089843,0.14038,0.20277,0.22284,0.23996,0.24722,0.26515,0.24569,0.29056,0.21018
4933,66.25,0.5,grass,2,2_newsoil.txt,0.040024,0.051774,0.089712,0.086518,0.13519,0.2015,0.22284,0.23996,0.24722,0.26515,0.24569,0.29056,0.21018
4934,66.25,0.5,grass,2,2_newsoil.txt,0.038677,0.04974,0.085917,0.084222,0.13095,0.20026,0.22284,0.23996,0.24722,0.26515,0.24569,0.29056,0.21018
4935,66.25,0.5,grass,2,2_newsoil.txt,0.037784,0.048289,0.08284,0.082584,0.1274,0.19905,0.22284,0.23996,0.24722,0.26515,0.24569,0.29056,0.21018
4936,66.25,0.5,grass,2,2_newsoil.txt,0.037178,0.047227,0.080303,0.081387,0.12441,0.20046,0.22284,0.23996,0.24722,0.26515,0.24569,0.29056,0.21018
4937,66.25,0.5,grass,2,2_newsoil.txt,0.03676,0.046436,0.078181,0.080498,0.12184,0.19677,0.22284,0.23996,0.24722,0.26515,0.24569,0.29056,0.21018
4938,285,1.7,grass,2,2_newsoil.txt,0.055761,0.075035,0.14739,0.095687,0.19357,0.33672,0.3694,0.38395,0.39021,0.40516,0.33736,0.35314,0.23634
4939,285,1.7,grass,2,2_newsoil.txt,0.046898,0.063144,0.12857,0.082867,0.17344,0.33049,0.3694,0.38395,0.39021,0.40516,0.33736,0.35314,0.23634
4940,285,1.7,grass,2,2_newsoil.txt,0.041561,0.055509,0.11476,0.074627,0.15816,0.3246,0.3694,0.38395,0.39021,0.40516,0.33736,0.35314,0.23634
4941,285,1.7,grass,2,2_newsoil.txt,0.038165,0.050317,0.10419,0.069023,0.14613,0.31901,0.3694,0.38395,0.39021,0.40516,0.33736,0.35314,0.23634
4942,285,1.7,grass,2,2_newsoil.txt,0.035926,0.046647,0.095846,0.065064,0.13639,0.31369,0.3694,0.38395,0.39021,0.40516,0.33736,0.35314,0.23634
4943,285,1.7,grass,2,2_newsoil.txt,0.034413,0.043981,0.089098,0.062192,0.12836,0.30863,0.3694,0.38395,0.39021,0.40516,0.33736,0.35314,0.23634
4944,285,1.7,grass,2,2_newsoil.txt,0.033373,0.042004,0.083543,0.060068,0.12161,0.30381,0.3694,0.38395,0.39021,0.40516,0.33736,0.35314,0.23634
4945,162.8571429,1.1,grass,2,2_newsoil.txt,0.051319,0.068204,0.12711,0.095327,0.17334,0.27331,0.29823,0.31433,0.32122,0.33798,0.29544,0.32602,0.22393
4946,162.8571429,1.1,grass,2,2_newsoil.txt,0.044734,0.059442,0.11391,0.085718,0.15938,0.26975,0.29823,0.31433,0.32122,0.33798,0.29544,0.32602,0.22393
4947,162.8571429,1.1,grass,2,2_newsoil.txt,0.040749,0.053773,0.10403,0.079494,0.14854,0.26634,0.29823,0.31433,0.32122,0.33798,0.29544,0.32602,0.22393
4948,162.8571429,1.1,grass,2,2_newsoil.txt,0.038206,0.049898,0.09637,0.07524,0.13987,0.26308,0.29823,0.31433,0.32122,0.33798,0.29544,0.32602,0.22393
4949,162.8571429,1.1,grass,2,2_newsoil.txt,0.036527,0.047151,0.090261,0.072225,0.13277,0.25995,0.29823,0.31433,0.32122,0.33798,0.29544,0.32602,0.22393
4950,162.8571429,1.1,grass,2,2_newsoil.txt,0.035391,0.045152,0.085287,0.070035,0.12685,0.25693,0.29823,0.31433,0.32122,0.33798,0.29544,0.32602,0.22393
4951,162.8571429,1.1,grass,2,2_newsoil.txt,0.034609,0.043666,0.08117,0.068411,0.12185,0.25404,0.29823,0.31433,0.32122,0.33798,0.29544,0.32602,0.22393
4952,114,1.1,grass,2,2_newsoil.txt,0.051156,0.067896,0.12596,0.094999,0.17169,0.26833,0.29247,0.30875,0.31579,0.33271,0.2912,0.31925,0.2148
4953,114,1.1,grass,2,2_newsoil.txt,0.044638,0.059247,0.11306,0.085512,0.1581,0.26496,0.29247,0.30875,0.31579,0.33271,0.2912,0.31925,0.2148
4954,114,1.1,grass,2,2_newsoil.txt,0.040689,0.053641,0.10338,0.079356,0.14752,0.26173,0.29247,0.30875,0.31579,0.33271,0.2912,0.31925,0.2148
4955,114,1.1,grass,2,2_newsoil.txt,0.038167,0.049805,0.095858,0.075143,0.13904,0.25863,0.29247,0.30875,0.31579,0.33271,0.2912,0.31925,0.2148
4956,114,1.1,grass,2,2_newsoil.txt,0.036501,0.047084,0.089848,0.072156,0.13208,0.25567,0.29247,0.30875,0.31579,0.33271,0.2912,0.31925,0.2148
4957,114,1.1,grass,2,2_newsoil.txt,0.035373,0.045101,0.084947,0.069983,0.12627,0.25278,0.29247,0.30875,0.31579,0.33271,0.2912,0.31925,0.2148
4958,114,1.1,grass,2,2_newsoil.txt,0.034597,0.043628,0.080886,0.068373,0.12135,0.25001,0.29247,0.30875,0.31579,0.33271,0.2912,0.31925,0.2148
4959,87.69230769,1.1,grass,2,2_newsoil.txt,0.050996,0.067593,0.12483,0.094677,0.17008,0.26362,0.28703,0.30348,0.31065,0.32771,0.28706,0.31296,0.20701
4960,87.69230769,1.1,grass,2,2_newsoil.txt,0.044544,0.059055,0.11223,0.085309,0.15686,0.26042,0.28703,0.30348,0.31065,0.32771,0.28706,0.31296,0.20701
4961,87.69230769,1.1,grass,2,2_newsoil.txt,0.04063,0.05351,0.10275,0.079219,0.14653,0.25734,0.28703,0.30348,0.31065,0.32771,0.28706,0.31296,0.20701
4962,87.69230769,1.1,grass,2,2_newsoil.txt,0.038129,0.049713,0.095355,0.075047,0.13823,0.25438,0.28703,0.30348,0.31065,0.32771,0.28706,0.31296,0.20701
4963,87.69230769,1.1,grass,2,2_newsoil.txt,0.036475,0.047016,0.089441,0.072087,0.1314,0.25155,0.28703,0.30348,0.31065,0.32771,0.28706,0.31296,0.20701
4964,87.69230769,1.1,grass,2,2_newsoil.txt,0.035355,0.045051,0.084612,0.069932,0.1257,0.24882,0.28703,0.30348,0.31065,0.32771,0.28706,0.31296,0.20701
4965,87.69230769,1.1,grass,2,2_newsoil.txt,0.034584,0.04359,0.080606,0.068335,0.12086,0.24619,0.28703,0.30348,0.31065,0.32771,0.28706,0.31296,0.20701
4966,305,1.7,grass,2,2_newsoil.txt,0.055761,0.075035,0.14739,0.095687,0.19357,0.33672,0.3694,0.38395,0.39021,0.40514,0.33406,0.34911,0.23226
4967,305,1.7,grass,2,2_newsoil.txt,0.046898,0.063144,0.12857,0.082867,0.17344,0.33049,0.3694,0.38395,0.39021,0.40514,0.33406,0.34911,0.23226
4968,305,1.7,grass,2,2_newsoil.txt,0.041561,0.055509,0.11476,0.074627,0.15816,0.3246,0.3694,0.38395,0.39021,0.40514,0.33406,0.34911,0.23226
4969,305,1.7,grass,2,2_newsoil.txt,0.038165,0.050317,0.10419,0.069023,0.14613,0.31901,0.3694,0.38395,0.39021,0.40514,0.33406,0.34911,0.23226
4970,305,1.7,grass,2,2_newsoil.txt,0.035926,0.046647,0.095846,0.065064,0.13639,0.31369,0.3694,0.38395,0.39021,0.40514,0.33406,0.34911,0.23226
4971,305,1.7,grass,2,2_newsoil.txt,0.034413,0.043981,0.089098,0.062192,0.12836,0.30863,0.3694,0.38395,0.39021,0.40514,0.33406,0.34911,0.23226
4972,305,1.7,grass,2,2_newsoil.txt,0.033373,0.042004,0.083543,0.060068,0.12161,0.30381,0.3694,0.38395,0.39021,0.40514,0.33406,0.34911,0.23226
4973,174.2857143,1.1,grass,2,2_newsoil.txt,0.051319,0.068204,0.12711,0.095327,0.17334,0.27331,0.29823,0.31433,0.32122,0.33797,0.29345,0.32352,0.22143
4974,174.2857143,1.1,grass,2,2_newsoil.txt,0.044734,0.059442,0.11391,0.085718,0.15938,0.26975,0.29823,0.31433,0.32122,0.33797,0.29345,0.32352,0.22143
4975,174.2857143,1.1,grass,2,2_newsoil.txt,0.040749,0.053773,0.10403,0.079494,0.14854,0.26634,0.29823,0.31433,0.32122,0.33797,0.29345,0.32352,0.22143
4976,174.2857143,1.1,grass,2,2_newsoil.txt,0.038206,0.049898,0.09637,0.07524,0.13987,0.26308,0.29823,0.31433,0.32122,0.33797,0.29345,0.32352,0.22143
4977,174.2857143,1.1,grass,2,2_newsoil.txt,0.036527,0.047151,0.090261,0.072225,0.13277,0.25995,0.29823,0.31433,0.32122,0.33797,0.29345,0.32352,0.22143
4978,174.2857143,1.1,grass,2,2_newsoil.txt,0.035391,0.045152,0.085287,0.070035,0.12685,0.25693,0.29823,0.31433,0.32122,0.33797,0.29345,0.32352,0.22143
4979,174.2857143,1.1,grass,2,2_newsoil.txt,0.034609,0.043666,0.08117,0.068411,0.12185,0.25404,0.29823,0.31433,0.32122,0.33797,0.29345,0.32352,0.22143
4980,122,1.1,grass,2,2_newsoil.txt,0.051156,0.067896,0.12596,0.094999,0.17169,0.26833,0.29247,0.30875,0.31579,0.3327,0.28934,0.31693,0.21268
4981,122,1.1,grass,2,2_newsoil.txt,0.044638,0.059247,0.11306,0.085512,0.1581,0.26496,0.29247,0.30875,0.31579,0.3327,0.28934,0.31693,0.21268
4982,122,1.1,grass,2,2_newsoil.txt,0.040689,0.053641,0.10338,0.079356,0.14752,0.26173,0.29247,0.30875,0.31579,0.3327,0.28934,0.31693,0.21268
4983,122,1.1,grass,2,2_newsoil.txt,0.038167,0.049805,0.095858,0.075143,0.13904,0.25863,0.29247,0.30875,0.31579,0.3327,0.28934,0.31693,0.21268
4984,122,1.1,grass,2,2_newsoil.txt,0.036501,0.047084,0.089848,0.072156,0.13208,0.25567,0.29247,0.30875,0.31579,0.3327,0.28934,0.31693,0.21268
4985,122,1.1,grass,2,2_newsoil.txt,0.035373,0.045101,0.084947,0.069983,0.12627,0.25278,0.29247,0.30875,0.31579,0.3327,0.28934,0.31693,0.21268
4986,122,1.1,grass,2,2_newsoil.txt,0.034597,0.043628,0.080886,0.068373,0.12135,0.25001,0.29247,0.30875,0.31579,0.3327,0.28934,0.31693,0.21268
4987,93.84615385,1.1,grass,2,2_newsoil.txt,0.050996,0.067593,0.12483,0.094677,0.17008,0.26362,0.28703,0.30348,0.31065,0.3277,0.28543,0.31081,0.20518
4988,93.84615385,1.1,grass,2,2_newsoil.txt,0.044544,0.059055,0.11223,0.085309,0.15686,0.26042,0.28703,0.30348,0.31065,0.3277,0.28543,0.31081,0.20518
